,histogram,macd,signal
2000-09-29 00:00:00,-0.066468889957778665,0.46989789428678286,0.53636678424456152
2000-10-06 00:00:00,-0.08456944261347582,0.40951262032434776,0.49408206293782359
2000-10-13 00:00:00,-0.044189652298454674,0.4277975844901416,0.47198723678859628
2000-10-20 00:00:00,-0.11039938304900809,0.30638816221508414,0.41678754526409223
2000-10-27 00:00:00,-0.14315895313843857,0.20204911555643434,0.34520806869487292
2000-11-03 00:00:00,-0.12506370582007675,0.15761250996475784,0.28267621578483459
2000-11-10 00:00:00,-0.10212218783167676,0.12949293403731943,0.23161512186899619
2000-11-17 00:00:00,-0.038890822944208397,0.17327888745268361,0.212169710396892
2000-11-24 00:00:00,-0.044872356917499939,0.14486117502064211,0.18973353193814205
2000-12-01 00:00:00,-0.11955766260808678,0.010397038026011884,0.12995470063409867
2000-12-08 00:00:00,-0.17516409230469288,-0.13279143782294067,0.042372654481752217
2000-12-15 00:00:00,-0.13449972500611049,-0.15937693302741351,-0.024877208021303023
2000-12-22 00:00:00,-0.15256191425005641,-0.25372007939638763,-0.10115816514633122
2000-12-29 00:00:00,-0.11965790452656513,-0.28064502193617891,-0.16098711740961377
2001-01-05 00:00:00,0.010539137421589434,-0.14517841127722964,-0.15571754869881907
2001-01-12 00:00:00,0.091606871536386789,-0.018307241394238893,-0.10991411293062568
2001-01-19 00:00:00,0.21084812444914594,0.20635807374309323,-0.0044900507060527143
2001-01-26 00:00:00,0.21009952297753193,0.31065923376024518,0.10055971078271324
2001-02-02 00:00:00,0.16704882034085952,0.35113294129400252,0.184084120953143
2001-02-09 00:00:00,0.17587172115136041,0.44789170268018363,0.27201998152882323
2001-02-16 00:00:00,0.16159233489658498,0.51440848387370064,0.35281614897711566
2001-02-23 00:00:00,0.1126314587792781,0.52176333714603285,0.40913187836675474
2001-03-02 00:00:00,0.090251857385114376,0.54450966444442628,0.4542578070593119
2001-03-09 00:00:00,0.077808219290087577,0.57097013599444324,0.49316191670435566
2001-03-16 00:00:00,-0.084810743970729519,0.36594580074826144,0.45075654471899096
2001-03-23 00:00:00,-0.20637720214244304,0.1411907415053264,0.34756794364776944
2001-03-30 00:00:00,-0.26885471199329614,-0.05571412434217482,0.21314058765112134
2001-04-06 00:00:00,-0.1723111822482826,-0.045326185721302537,0.12698499652698006
2001-04-13 00:00:00,-0.13958379929106524,-0.082390702409617766,0.057193096881447456
2001-04-20 00:00:00,-0.1353744200828472,-0.14586853324282334,-0.010494113159976138
2001-04-27 00:00:00,0.0052765876597540805,-0.0025792316703450169,-0.0078558193300990974
2001-05-04 00:00:00,0.10999199035507823,0.15713216620251824,0.047140175847440013
2001-05-11 00:00:00,0.1606496646993707,0.28811467289649606,0.12746500819712536
2001-05-18 00:00:00,0.19370830183289867,0.41802746094647336,0.2243191591135747
2001-05-25 00:00:00,0.17665747693492972,0.48930537451596923,0.3126478975810395
2001-06-01 00:00:00,0.19535367211522314,0.60567840575387422,0.41032473363865107
2001-06-08 00:00:00,0.11419880185872716,0.58162293642674179,0.46742413456801463
2001-06-15 00:00:00,0.034780572923729491,0.51959499395360886,0.48481442102987937
2001-06-22 00:00:00,0.0018469864177930173,0.4875849006565689,0.48573791423877588
2001-06-29 00:00:00,-0.092298651928334419,0.34728993634627425,0.43958858827460867
2001-07-06 00:00:00,-0.16544994971637461,0.19141366370004675,0.35686361341642137
2001-07-13 00:00:00,-0.14290745948587735,0.14250242418760539,0.28540988367348274
2001-07-20 00:00:00,-0.13608009110923391,0.081289747009631874,0.21736983811886579
2001-07-27 00:00:00,-0.1044548850735724,0.060687510508507181,0.16514239558207958
2001-08-03 00:00:00,-0.093848485747156457,0.024369666961344905,0.11821815270850136
2001-08-10 00:00:00,-0.066999933060633399,0.017718253117551264,0.084718186178184662
2001-08-17 00:00:00,-0.066195835914576645,-0.014575567693680291,0.051620268220896347
2001-08-24 00:00:00,0.018419882971908982,0.07925009267875982,0.060830209706850838
2001-08-31 00:00:00,0.03216661778354675,0.10908013638217096,0.076913518598624206
2001-09-07 00:00:00,0.051137514936362399,0.1536197910031678,0.10248227606680541
2001-09-14 00:00:00,-0.060220317621304698,0.012151799634848359,0.072372117256153057
2001-09-21 00:00:00,-0.05153037849022498,-0.0049234504791844103,0.04660692801104057
2001-09-28 00:00:00,-0.084052783850247587,-0.079472247764330817,0.0045805360859167768
2001-10-05 00:00:00,-0.11042021219560459,-0.16104978220749011,-0.050629570011885519
2001-10-12 00:00:00,-0.029941701820032307,-0.095542122741933966,-0.065600420921901659
2001-10-19 00:00:00,-0.024617893255690262,-0.10252726080543706,-0.077909367549746797
2001-10-26 00:00:00,-0.0032633786316162011,-0.082804435497171092,-0.079541056865554891
2001-11-02 00:00:00,-0.035467184569494423,-0.13274183371979653,-0.097274649150302109
2001-11-09 00:00:00,0.031106695399972323,-0.050614606050343625,-0.081721301450315947
2001-11-16 00:00:00,-0.1367567666862928,-0.28685645147975514,-0.15009968479346233
2001-11-23 00:00:00,-0.088644835730617266,-0.28306693838938823,-0.19442210265877097
2001-11-30 00:00:00,-0.065122354888784234,-0.2921056349919473,-0.22698328010316307
2001-12-07 00:00:00,-0.034343422388758121,-0.27849841368630024,-0.24415499129754212
2001-12-14 00:00:00,-0.076708652727341009,-0.35921797038855363,-0.28250931766121262
2001-12-21 00:00:00,-0.05651252104647525,-0.36727809923092547,-0.31076557818445022
2001-12-28 00:00:00,0.030142686198526225,-0.26555154888666088,-0.29569423508518711
2002-01-04 00:00:00,0.069777275497680091,-0.19102832183866703,-0.26080559733634712
2002-01-11 00:00:00,0.056083838498088595,-0.17667983958921418,-0.23276367808730278
2002-01-18 00:00:00,0.015963648332930763,-0.20881820558790665,-0.22478185392083741
2002-01-25 00:00:00,-0.046566039856659247,-0.29463091370582628,-0.24806487384916703
2002-02-01 00:00:00,-0.033797127340284283,-0.29876056485959346,-0.26496343751930918
2002-02-08 00:00:00,-0.035391264823997626,-0.31805033475530564,-0.28265906993130802
2002-02-15 00:00:00,0.038902097009940684,-0.22430592441639696,-0.26320802142633765
2002-02-22 00:00:00,0.10138677919106281,-0.11112785263974345,-0.21251463183080627
2002-03-01 00:00:00,0.25721072060942418,0.17330144908333001,-0.083909271526094176
2002-03-08 00:00:00,0.25168732990629705,0.29362172333335135,0.041934393427054323
2002-03-15 00:00:00,0.29800473353219004,0.48894149372533935,0.19093676019314931
2002-03-22 00:00:00,0.23017513963383412,0.53619946964390053,0.3060243300100664
2002-03-29 00:00:00,0.15925962039276809,0.54491376059921848,0.38565414020645039
2002-04-05 00:00:00,0.082733230038160965,0.50975398526369187,0.4270207552255309
2002-04-12 00:00:00,-0.0047850854890228445,0.41984312699199666,0.42462821248101951
2002-04-19 00:00:00,-0.029446999069591473,0.3804577138766323,0.40990471294622377
2002-04-26 00:00:00,-0.083453082834036907,0.28472508869516844,0.36817817152920534
2002-05-03 00:00:00,-0.091927170591393492,0.23028741564211508,0.32221458623350857
2002-05-10 00:00:00,-0.14253377174544701,0.10841392861533805,0.25094770036078506
2002-05-17 00:00:00,-0.099369582244195731,0.1018933269944915,0.20126290923868723
2002-05-24 00:00:00,-0.04431544720110997,0.13478973843702224,0.17910518563813221
2002-05-31 00:00:00,-0.032214146891985707,0.13078396530015368,0.16299811219213939
2002-06-07 00:00:00,-0.04884622449532075,0.089728775449158249,0.138574999944479
2002-06-14 00:00:00,-0.1453493994213616,-0.079449099187563377,0.065900300233798212
2002-06-21 00:00:00,-0.31507982971869769,-0.40671944434424834,-0.091639614625550633
2002-06-28 00:00:00,-0.20721954439250265,-0.4024689312143046,-0.19524938682180196
2002-07-05 00:00:00,-0.1888008520933675,-0.47845066496185318,-0.28964981286848568
2002-07-12 00:00:00,-0.17222437401847629,-0.54798637389620009,-0.3757619998777238
2002-07-19 00:00:00,-0.15390548057863446,-0.60662022074567545,-0.452714740167041
2002-07-26 00:00:00,-0.24750403115287323,-0.82397078689635084,-0.57646675574347761
2002-08-02 00:00:00,-0.15717489067261414,-0.81222909175239888,-0.65505420107978474
2002-08-09 00:00:00,-0.047234535428078872,-0.72590600422190299,-0.67867146879382412
