,histogram,macd,signal
2000-02-17 00:00:00,0.049780821560019582,0.014765236386546476,-0.035015585173473106
2000-02-18 00:00:00,0.045920997299830429,0.022385661451314931,-0.023535335848515495
2000-02-21 00:00:00,0.040527763921273038,0.027124369053075803,-0.013403394868197235
2000-02-22 00:00:00,0.033517380823925559,0.028493331161709712,-0.0050240496622158456
2000-02-23 00:00:00,0.029886237889276784,0.032333747699380133,0.0024475098101033503
2000-02-24 00:00:00,0.035787344822898762,0.047181690838726809,0.011394346015828043
2000-02-25 00:00:00,0.04727216892911882,0.07048455717722657,0.02321238824810775
2000-02-28 00:00:00,0.044423845279955049,0.078742194848051561,0.034318349568096512
2000-02-29 00:00:00,0.041624598717927008,0.086349097965505273,0.044724499247578264
2000-03-01 00:00:00,0.043791001189734134,0.099463250734745934,0.0556722495450118
2000-03-02 00:00:00,0.039936754719702275,0.10559319294463965,0.065656438224937372
2000-03-03 00:00:00,0.047850241722367681,0.12546924037789697,0.077618998655529292
2000-03-06 00:00:00,0.049594235731476616,0.13961179331987505,0.090017557588398439
2000-03-07 00:00:00,0.047266852712280386,0.14910112347874893,0.10183427076646855
2000-03-08 00:00:00,0.051712172058517691,0.16647448583961566,0.11476231378109797
2000-03-09 00:00:00,0.064934614768620808,0.19593058224187399,0.13099596747325318
2000-03-10 00:00:00,0.056448948575867658,0.20155715319308776,0.1451082046172201
2000-03-13 00:00:00,0.046848226436332741,0.20366848766263601,0.15682026122630327
2000-03-14 00:00:00,0.010902354145561455,0.1704482039082551,0.15954584976269365
2000-03-15 00:00:00,-0.0087057655703830783,0.14866364279971478,0.15736940837009786
2000-03-16 00:00:00,-0.019565135722672294,0.1329129887167575,0.15247812443942979
2000-03-17 00:00:00,-0.030837791065469855,0.11393088560759246,0.14476867667306231
2000-03-20 00:00:00,-0.048935135735281549,0.083599757003960384,0.13253489273924193
2000-03-21 00:00:00,-0.051629261542438812,0.067998315811193422,0.11962757735363223
2000-03-22 00:00:00,-0.050790521255231147,0.0561394257845933,0.10692994703982445
2000-03-23 00:00:00,-0.048707365775887052,0.046045739819965625,0.094753105595852677
2000-03-24 00:00:00,-0.045712209656727398,0.037612843524943429,0.083325053181670827
2000-03-27 00:00:00,-0.013681426482015896,0.066223270079150964,0.07990469656116686
2000-03-28 00:00:00,-0.010674435312362299,0.06656165242071399,0.077236087733076289
2000-03-29 00:00:00,-0.010561959372157273,0.064033638517879687,0.07459559789003696
2000-03-30 00:00:00,-0.019602613613762865,0.050092330872833379,0.069694944486596244
2000-03-31 00:00:00,-0.019993896437346989,0.044702573939912504,0.064696470377259493
2000-04-03 00:00:00,-0.023036202689696278,0.035901217015139153,0.058937419704835431
2000-04-04 00:00:00,-0.026291100900266318,0.026073543579502534,0.052364644479768852
2000-04-05 00:00:00,-0.011609404534831121,0.037852888811229946,0.049462293346061066
2000-04-06 00:00:00,0.0034798522382497102,0.053812108643873202,0.050332256405623492
2000-04-07 00:00:00,0.014770279440506642,0.068795105706256798,0.054024826265750156
