,histogram,macd,signal
2000-02-10 00:00:00,0.016966126492479937,-0.02204012650059628,-0.039006252993076217
2000-02-11 00:00:00,0.0012656116920185881,-0.036475029609039034,-0.037740641301057622
2000-02-14 00:00:00,-0.0053126332371610588,-0.048365907775379746,-0.043053274538218687
2000-02-15 00:00:00,-0.00055735346279991299,-0.044167981463818506,-0.043610628001018593
2000-02-16 00:00:00,0.015079017943150214,-0.013452592114718165,-0.028531610057868379
2000-02-17 00:00:00,0.01715566629274571,0.0057797225276230435,-0.011375943765122668
2000-02-18 00:00:00,0.013336761403542915,0.015297579041963161,0.001960817638420246
2000-02-21 00:00:00,0.010050460794756364,0.022061739227932975,0.012011278433176611
2000-02-22 00:00:00,0.0065621208449998004,0.025135520123176214,0.018573399278176413
2000-02-23 00:00:00,0.0058426667838939218,0.030258732845964253,0.024416066062070332
2000-02-24 00:00:00,0.010738781493632679,0.045893629049335694,0.035154847555703014
2000-02-25 00:00:00,0.017215575846146226,0.069585999247995467,0.052370423401849241
2000-02-28 00:00:00,0.012501744914012639,0.077373913229874525,0.064872168315861886
2000-02-29 00:00:00,0.0093593919614183702,0.083590952238698613,0.074231560277280242
2000-03-01 00:00:00,0.013115339739215651,0.10046223975571156,0.087346900016495907
2000-03-02 00:00:00,0.0056192868327934603,0.098585473682082814,0.092966186849289353
2000-03-03 00:00:00,0.013478514406458475,0.11992321566220632,0.10644470125574784
2000-03-08 00:00:00,0.020148354328421353,0.14674140991259055,0.1265930555841692
2000-03-09 00:00:00,0.028418960325472226,0.18343097623511362,0.15501201590964139
2000-03-10 00:00:00,0.020108207846145809,0.19522843160193304,0.17512022375578723
2000-03-13 00:00:00,0.0040902670277270514,0.18330075781124133,0.17921049078351428
2000-03-14 00:00:00,-0.010153318514177834,0.15890385375515859,0.16905717226933642
2000-03-15 00:00:00,-0.010553531095327223,0.14795011007868197,0.1585036411740092
2000-03-16 00:00:00,-0.010909358070948588,0.13668492503211205,0.14759428310306064
2000-03-17 00:00:00,-0.01313938785019611,0.12131550740266839,0.1344548952528645
2000-03-20 00:00:00,-0.020261790616989697,0.093931314018885104,0.1141931046358748
2000-03-21 00:00:00,-0.016906363166922164,0.080380378302030486,0.097286741468952651
2000-03-22 00:00:00,-0.013671171377397248,0.06994439871415814,0.083615570091555388
2000-03-23 00:00:00,-0.012379277970068048,0.058857014151419307,0.071236292121487355
2000-03-24 00:00:00,-0.0098612327334086924,0.05151382665466997,0.061375059388078662
2000-03-27 00:00:00,0.0093493952170210365,0.080073849822120735,0.070724454605099699
2000-03-28 00:00:00,0.004936394149479939,0.080597242904059563,0.075660848754579624
