,close,value
2000-03-03 00:00:00,,6.1599797979797994
2000-03-06 00:00:00,,6.1599797979797994
2000-03-07 00:00:00,,6.1599797979797994
2000-03-08 00:00:00,,6.3058686868686884
2000-03-09 00:00:00,,6.5282727272727286
2000-03-10 00:00:00,,6.3374949494949506
2000-03-13 00:00:00,,6.3374949494949506
2000-03-14 00:00:00,,5.9294141414141421
2000-03-15 00:00:00,,6.0069494949494961
2000-03-16 00:00:00,,6.0446969696969708
2000-03-17 00:00:00,,5.9804242424242435
2000-03-20 00:00:00,,5.8029090909090923
2000-03-21 00:00:00,,5.9171717171717182
2000-03-22 00:00:00,,5.9314545454545469
2000-03-23 00:00:00,,5.9294141414141421
2000-03-24 00:00:00,,5.9294141414141421
2000-03-27 00:00:00,,6.3762626262626272
2000-03-28 00:00:00,,6.108969696969698
2000-03-29 00:00:00,,6.0834646464646482
2000-03-30 00:00:00,,5.9426767676767689
2000-03-31 00:00:00,,6.0191919191919201
2000-04-03 00:00:00,,5.9681818181818196
2000-04-04 00:00:00,,5.9365555555555565
2000-04-05 00:00:00,,6.1844646464646473
2000-04-06 00:00:00,,6.2742424242424253
2000-04-07 00:00:00,,6.3130101010101027
2000-04-10 00:00:00,,6.1722222222222234
2000-04-11 00:00:00,,6.0191919191919201
2000-04-12 00:00:00,,6.1589595959595966
2000-04-13 00:00:00,,6.0191919191919201
2000-04-14 00:00:00,,6.0191919191919201
2000-04-17 00:00:00,,5.3560606060606073
2000-04-18 00:00:00,,5.5213333333333336
2000-04-19 00:00:00,,5.1907878787878801
2000-04-20 00:00:00,,5.203030303030304
2000-04-21 00:00:00,,5.203030303030304
2000-04-24 00:00:00,,5.1010101010101021
2000-04-25 00:00:00,,5.5601010101010111
2000-04-26 00:00:00,,5.4774646464646475
2000-04-27 00:00:00,,5.4835858585858599
2000-04-28 00:00:00,,5.4846060606060618
2000-05-01 00:00:00,,5.4846060606060618
2000-05-02 00:00:00,,5.6172323232323249
2000-05-03 00:00:00,,5.5988686868686885
2000-05-04 00:00:00,,5.5856060606060618
2000-05-05 00:00:00,,5.5988686868686885
2000-05-08 00:00:00,,5.6049898989899001
2000-05-09 00:00:00,,5.6100909090909106
2000-05-10 00:00:00,,5.5090909090909097
2000-05-11 00:00:00,,5.4193131313131317
2000-05-12 00:00:00,,5.4131919191919202
2000-05-15 00:00:00,,5.5090909090909097
2000-05-16 00:00:00,,5.6876262626262637
2000-05-17 00:00:00,,5.6233535353535364
2000-05-18 00:00:00,,5.6498787878787891
2000-05-19 00:00:00,,5.5213333333333336
2000-05-22 00:00:00,,5.3621818181818197
2000-05-23 00:00:00,,5.4325757575757585
2000-05-24 00:00:00,,5.3438181818181834
2000-05-25 00:00:00,,5.4193131313131317
2000-05-26 00:00:00,,5.3570808080808092
2000-05-29 00:00:00,,5.4070707070707078
2000-05-30 00:00:00,,5.4233939393939403
2000-05-31 00:00:00,,5.3438181818181834
2000-06-01 00:00:00,,5.6111111111111125
2000-06-02 00:00:00,,5.9304343434343449
2000-06-05 00:00:00,,5.9069696969696981
2000-06-06 00:00:00,,5.9069696969696981
2000-06-07 00:00:00,,6.3701414141414148
2000-06-08 00:00:00,,6.4027878787878798
2000-06-09 00:00:00,,6.4017676767676779
2000-06-12 00:00:00,,6.3640202020202032
2000-06-13 00:00:00,,6.3578989898989908
2000-06-14 00:00:00,,6.2864848484848492
2000-06-15 00:00:00,,6.2915858585858597
2000-06-16 00:00:00,,6.4150303030303046
2000-06-19 00:00:00,,6.4527777777777793
2000-06-20 00:00:00,,6.490525252525253
2000-06-21 00:00:00,,6.4640000000000013
2000-06-22 00:00:00,,6.4379999999999997
2000-06-23 00:00:00,,6.4400000000000004
2000-06-26 00:00:00,,6.5599999999999996
2000-06-27 00:00:00,,6.6200000000000001
2000-06-28 00:00:00,,6.8600000000000003
2000-06-29 00:00:00,,6.6500000000000004
2000-06-30 00:00:00,,6.8099999999999996
2000-07-03 00:00:00,,7.0
2000-07-04 00:00:00,,7.1500000000000004
2000-07-05 00:00:00,,6.9699999999999998
2000-07-06 00:00:00,,6.9699999999999998
2000-07-07 00:00:00,,6.71
2000-07-10 00:00:00,,6.7300000000000004
2000-07-11 00:00:00,,6.4100000000000001
2000-07-12 00:00:00,,6.3099999999999996
2000-07-13 00:00:00,,6.0499999999999998
2000-07-14 00:00:00,,6.1900000000000004
2000-07-17 00:00:00,,6.1900000000000004
2000-07-18 00:00:00,,6.1200000000000001
2000-07-19 00:00:00,,6.21
2000-07-20 00:00:00,,6.5499999999999998
2000-07-21 00:00:00,,6.4400000000000004
2000-07-24 00:00:00,,6.3799999999999999
2000-07-25 00:00:00,,6.04
2000-07-26 00:00:00,,6.0899999999999999
2000-07-27 00:00:00,,6.0
2000-07-28 00:00:00,,5.7800000000000002
2000-07-31 00:00:00,,5.8499999999999996
2000-08-01 00:00:00,,5.6900000000000004
2000-08-02 00:00:00,,5.8099999999999996
2000-08-03 00:00:00,,5.8300000000000001
2000-08-04 00:00:00,,5.8099999999999996
2000-08-07 00:00:00,,5.9500000000000002
2000-08-08 00:00:00,,5.7400000000000002
2000-08-09 00:00:00,,5.6299999999999999
2000-08-10 00:00:00,,6.1900000000000004
2000-08-11 00:00:00,,6.2400000000000002
2000-08-14 00:00:00,,6.2199999999999998
2000-08-15 00:00:00,,6.2999999999999998
2000-08-16 00:00:00,,6.3799999999999999
2000-08-17 00:00:00,,6.6200000000000001
2000-08-18 00:00:00,,6.5
2000-08-21 00:00:00,,6.3700000000000001
2000-08-22 00:00:00,,6.4400000000000004
2000-08-23 00:00:00,,6.5899999999999999
2000-08-24 00:00:00,,6.5599999999999996
2000-08-25 00:00:00,,6.6900000000000004
2000-08-28 00:00:00,,6.6100000000000003
2000-08-29 00:00:00,,6.7999999999999998
2000-08-30 00:00:00,,7.0599999999999996
2000-08-31 00:00:00,,6.8899999999999997
2000-09-01 00:00:00,,6.9400000000000004
2000-09-04 00:00:00,,6.8899999999999997
2000-09-05 00:00:00,,6.8499999999999996
2000-09-06 00:00:00,,7.1100000000000003
2000-09-07 00:00:00,,7.1100000000000003
2000-09-08 00:00:00,,7.0599999999999996
2000-09-11 00:00:00,,7.2000000000000002
2000-09-12 00:00:00,,7.0800000000000001
2000-09-13 00:00:00,,7.0
2000-09-14 00:00:00,,6.7400000000000002
2000-09-15 00:00:00,,6.8200000000000003
2000-09-18 00:00:00,,6.6200000000000001
2000-09-19 00:00:00,,6.5800000000000001
2000-09-20 00:00:00,,6.6900000000000004
2000-09-21 00:00:00,,6.5099999999999998
2000-09-22 00:00:00,,6.4400000000000004
2000-09-25 00:00:00,,6.5
2000-09-26 00:00:00,,6.6600000000000001
2000-09-27 00:00:00,,6.6500000000000004
2000-09-28 00:00:00,,6.6100000000000003
2000-09-29 00:00:00,,6.5499999999999998
2000-10-02 00:00:00,,6.5300000000000002
2000-10-03 00:00:00,,6.5499999999999998
2000-10-04 00:00:00,,6.6200000000000001
2000-10-05 00:00:00,,6.6200000000000001
2000-10-06 00:00:00,,6.4699999999999998
2000-10-09 00:00:00,,6.4900000000000002
2000-10-10 00:00:00,,6.6100000000000003
2000-10-11 00:00:00,,6.6200000000000001
2000-10-12 00:00:00,,6.6200000000000001
2000-10-13 00:00:00,,6.7000000000000002
2000-10-16 00:00:00,,6.46
2000-10-17 00:00:00,,6.1900000000000004
2000-10-18 00:00:00,,6.25
2000-10-19 00:00:00,,6.3499999999999996
2000-10-20 00:00:00,,6.25
2000-10-23 00:00:00,,5.9900000000000002
2000-10-24 00:00:00,,5.9900000000000002
2000-10-25 00:00:00,,5.7199999999999998
2000-10-26 00:00:00,,6.1100000000000003
2000-10-27 00:00:00,,6.1699999999999999
2000-10-30 00:00:00,,6.3399999999999999
2000-10-31 00:00:00,,6.3300000000000001
2000-11-01 00:00:00,,6.4000000000000004
2000-11-02 00:00:00,,6.4000000000000004
2000-11-03 00:00:00,,6.2599999999999998
2000-11-06 00:00:00,,6.4000000000000004
2000-11-07 00:00:00,,6.5300000000000002
2000-11-08 00:00:00,,6.4400000000000004
2000-11-09 00:00:00,,6.25
2000-11-10 00:00:00,,6.2699999999999996
2000-11-13 00:00:00,,6.3499999999999996
2000-11-14 00:00:00,,6.3499999999999996
2000-11-15 00:00:00,,6.3499999999999996
2000-11-16 00:00:00,,6.5
2000-11-17 00:00:00,,6.5
2000-11-20 00:00:00,,6.4500000000000002
2000-11-21 00:00:00,,6.5300000000000002
2000-11-22 00:00:00,,6.5099999999999998
2000-11-23 00:00:00,,6.3799999999999999
2000-11-24 00:00:00,,6.3099999999999996
2000-11-27 00:00:00,,6.1200000000000001
2000-11-28 00:00:00,,6.0499999999999998
2000-11-29 00:00:00,,6.0499999999999998
2000-11-30 00:00:00,,5.9299999999999997
2000-12-01 00:00:00,,5.9000000000000004
2000-12-04 00:00:00,,5.8899999999999997
2000-12-05 00:00:00,,5.9900000000000002
2000-12-06 00:00:00,,5.5700000000000003
2000-12-07 00:00:00,,5.6399999999999997
2000-12-08 00:00:00,,5.6900000000000004
2000-12-11 00:00:00,,5.6100000000000003
2000-12-13 00:00:00,,5.8399999999999999
2000-12-14 00:00:00,,5.9400000000000004
2000-12-15 00:00:00,,5.9100000000000001
2000-12-18 00:00:00,,5.8399999999999999
2000-12-19 00:00:00,,5.7800000000000002
2000-12-20 00:00:00,,5.6799999999999997
2000-12-21 00:00:00,,5.5899999999999999
2000-12-22 00:00:00,,5.6200000000000001
2000-12-26 00:00:00,,5.5899999999999999
2000-12-27 00:00:00,,5.6600000000000001
2000-12-28 00:00:00,,5.7199999999999998
2001-01-02 00:00:00,,5.9100000000000001
2001-01-03 00:00:00,,6.21
2001-01-04 00:00:00,,6.2400000000000002
2001-01-05 00:00:00,,6.25
2001-01-08 00:00:00,,6.1699999999999999
2001-01-09 00:00:00,,6.2999999999999998
2001-01-10 00:00:00,,6.2800000000000002
2001-01-11 00:00:00,,6.3499999999999996
2001-01-12 00:00:00,,6.3899999999999997
2001-01-15 00:00:00,,6.4100000000000001
2001-01-16 00:00:00,,6.5499999999999998
2001-01-17 00:00:00,,6.6799999999999997
2001-01-18 00:00:00,,6.7800000000000002
2001-01-19 00:00:00,,6.9100000000000001
2001-01-22 00:00:00,,6.8200000000000003
2001-01-23 00:00:00,,6.9699999999999998
2001-01-24 00:00:00,,6.8899999999999997
2001-01-26 00:00:00,,6.79
2001-01-29 00:00:00,,6.7999999999999998
2001-01-30 00:00:00,,6.8099999999999996
2001-01-31 00:00:00,,6.8099999999999996
2001-02-01 00:00:00,,6.7199999999999998
2001-02-02 00:00:00,,6.7199999999999998
2001-02-05 00:00:00,,6.7000000000000002
2001-02-06 00:00:00,,6.7800000000000002
2001-02-07 00:00:00,,6.7599999999999998
2001-02-08 00:00:00,,6.96
2001-02-09 00:00:00,,7.0
2001-02-12 00:00:00,,6.9699999999999998
2001-02-13 00:00:00,,7.1200000000000001
2001-02-14 00:00:00,,7.2800000000000002
2001-02-15 00:00:00,,7.2400000000000002
2001-02-16 00:00:00,,7.0499999999999998
2001-02-19 00:00:00,,6.9299999999999997
2001-02-20 00:00:00,,7.0300000000000002
2001-02-21 00:00:00,,6.9800000000000004
2001-02-22 00:00:00,,7.0
2001-02-23 00:00:00,,6.96
2001-02-28 00:00:00,,6.8600000000000003
2001-03-01 00:00:00,,6.9900000000000002
2001-03-02 00:00:00,,7.0599999999999996
2001-03-05 00:00:00,,7.1100000000000003
2001-03-06 00:00:00,,7.1200000000000001
2001-03-07 00:00:00,,7.1600000000000001
2001-03-08 00:00:00,,7.1600000000000001
2001-03-09 00:00:00,,7.1399999999999997
2001-03-12 00:00:00,,6.8200000000000003
2001-03-13 00:00:00,,6.8799999999999999
2001-03-14 00:00:00,,6.8799999999999999
2001-03-15 00:00:00,,6.29
2001-03-16 00:00:00,,6.3799999999999999
2001-03-19 00:00:00,,6.3899999999999997
2001-03-20 00:00:00,,6.2400000000000002
2001-03-21 00:00:00,,6.3600000000000003
2001-03-22 00:00:00,,5.9900000000000002
2001-03-23 00:00:00,,6.0599999999999996
2001-03-26 00:00:00,,5.9400000000000004
2001-03-27 00:00:00,,6.0700000000000003
2001-03-28 00:00:00,,6.04
2001-03-29 00:00:00,,5.8799999999999999
2001-03-30 00:00:00,,5.8700000000000001
2001-04-02 00:00:00,,5.6200000000000001
2001-04-03 00:00:00,,5.6200000000000001
2001-04-04 00:00:00,,5.79
2001-04-05 00:00:00,,6.1200000000000001
2001-04-06 00:00:00,,6.3499999999999996
2001-04-09 00:00:00,,6.3899999999999997
2001-04-10 00:00:00,,6.4299999999999997
2001-04-11 00:00:00,,6.3300000000000001
2001-04-12 00:00:00,,6.1900000000000004
2001-04-16 00:00:00,,6.0700000000000003
2001-04-17 00:00:00,,6.1699999999999999
2001-04-18 00:00:00,,6.4699999999999998
2001-04-19 00:00:00,,6.25
2001-04-20 00:00:00,,6.04
2001-04-23 00:00:00,,6.3099999999999996
2001-04-24 00:00:00,,6.4800000000000004
2001-04-25 00:00:00,,6.6200000000000001
2001-04-26 00:00:00,,6.7199999999999998
2001-04-27 00:00:00,,6.6900000000000004
2001-04-30 00:00:00,,6.6799999999999997
2001-05-03 00:00:00,,6.96
2001-05-04 00:00:00,,6.9400000000000004
2001-05-07 00:00:00,,6.7199999999999998
2001-05-08 00:00:00,,6.75
2001-05-10 00:00:00,,7.1600000000000001
2001-05-11 00:00:00,,7.0599999999999996
2001-05-14 00:00:00,,6.9900000000000002
2001-05-15 00:00:00,,6.9500000000000002
2001-05-16 00:00:00,,7.0599999999999996
2001-05-17 00:00:00,,7.1100000000000003
2001-05-18 00:00:00,,7.25
2001-05-21 00:00:00,,7.3399999999999999
2001-05-22 00:00:00,,7.4400000000000004
2001-05-23 00:00:00,,7.46
2001-05-24 00:00:00,,7.3799999999999999
2001-05-25 00:00:00,,7.2400000000000002
2001-05-28 00:00:00,,7.2000000000000002
2001-05-29 00:00:00,,7.21
2001-05-31 00:00:00,,7.4699999999999998
2001-06-01 00:00:00,,7.5300000000000002
2001-06-04 00:00:00,,7.7999999999999998
2001-06-05 00:00:00,,7.6200000000000001
2001-06-06 00:00:00,,7.4400000000000004
2001-06-07 00:00:00,,7.3099999999999996
2001-06-08 00:00:00,,7.2199999999999998
2001-06-11 00:00:00,,7.3200000000000003
2001-06-12 00:00:00,,7.21
2001-06-13 00:00:00,,7.2800000000000002
2001-06-15 00:00:00,,7.0899999999999999
2001-06-18 00:00:00,,7.0499999999999998
2001-06-19 00:00:00,,7.1399999999999997
2001-06-20 00:00:00,,7.2599999999999998
2001-06-21 00:00:00,,7.3399999999999999
2001-06-22 00:00:00,,7.1500000000000004
2001-06-25 00:00:00,,6.9900000000000002
2001-06-26 00:00:00,,6.9299999999999997
2001-06-27 00:00:00,,6.7000000000000002
2001-06-28 00:00:00,,6.6100000000000003
2001-06-29 00:00:00,,6.75
2001-07-02 00:00:00,,6.6200000000000001
2001-07-03 00:00:00,,6.4699999999999998
2001-07-05 00:00:00,,6.5099999999999998
2001-07-06 00:00:00,,6.5300000000000002
2001-07-10 00:00:00,,6.7000000000000002
2001-07-11 00:00:00,,6.8099999999999996
2001-07-12 00:00:00,,6.7800000000000002
2001-07-13 00:00:00,,6.7199999999999998
2001-07-16 00:00:00,,6.5099999999999998
2001-07-17 00:00:00,,6.5
2001-07-18 00:00:00,,6.2999999999999998
2001-07-19 00:00:00,,6.3600000000000003
2001-07-20 00:00:00,,6.6200000000000001
2001-07-23 00:00:00,,6.7599999999999998
2001-07-24 00:00:00,,6.6900000000000004
2001-07-25 00:00:00,,6.7599999999999998
2001-07-26 00:00:00,,6.6699999999999999
2001-07-27 00:00:00,,6.6900000000000004
2001-07-30 00:00:00,,6.7199999999999998
2001-07-31 00:00:00,,6.7800000000000002
2001-08-01 00:00:00,,6.6600000000000001
2001-08-02 00:00:00,,6.4900000000000002
2001-08-03 00:00:00,,6.6100000000000003
2001-08-06 00:00:00,,6.6900000000000004
2001-08-07 00:00:00,,6.6200000000000001
2001-08-08 00:00:00,,6.6100000000000003
2001-08-09 00:00:00,,6.6200000000000001
2001-08-10 00:00:00,,6.6699999999999999
2001-08-13 00:00:00,,6.6399999999999997
2001-08-14 00:00:00,,6.7199999999999998
2001-08-15 00:00:00,,6.79
2001-08-16 00:00:00,,6.79
2001-08-17 00:00:00,,6.5700000000000003
2001-08-20 00:00:00,,6.5300000000000002
2001-08-21 00:00:00,,6.5300000000000002
2001-08-22 00:00:00,,6.6600000000000001
2001-08-23 00:00:00,,6.6299999999999999
2001-08-24 00:00:00,,6.9800000000000004
2001-08-27 00:00:00,,7.0099999999999998
2001-08-28 00:00:00,,7.0
2001-08-29 00:00:00,,6.9900000000000002
2001-08-30 00:00:00,,6.9500000000000002
2001-08-31 00:00:00,,6.8799999999999999
2001-09-03 00:00:00,,6.8499999999999996
2001-09-04 00:00:00,,7.0899999999999999
2001-09-05 00:00:00,,7.25
2001-09-06 00:00:00,,6.9800000000000004
2001-09-10 00:00:00,,6.8600000000000003
2001-09-11 00:00:00,,6.75
2001-09-12 00:00:00,,6.9100000000000001
2001-09-13 00:00:00,,6.5
2001-09-14 00:00:00,,6.3799999999999999
2001-09-17 00:00:00,,6.9100000000000001
2001-09-18 00:00:00,,7.0599999999999996
2001-09-19 00:00:00,,7.0099999999999998
2001-09-20 00:00:00,,6.7199999999999998
2001-09-21 00:00:00,,6.6399999999999997
2001-09-25 00:00:00,,6.1500000000000004
2001-09-26 00:00:00,,6.0999999999999996
2001-09-27 00:00:00,,6.0999999999999996
2001-09-28 00:00:00,,6.4100000000000001
2001-10-01 00:00:00,,6.1799999999999997
2001-10-02 00:00:00,,6.1500000000000004
2001-10-03 00:00:00,,6.1799999999999997
2001-10-04 00:00:00,,6.2800000000000002
2001-10-05 00:00:00,,6.2800000000000002
2001-10-08 00:00:00,,6.2599999999999998
2001-10-09 00:00:00,,6.3600000000000003
2001-10-10 00:00:00,,6.5599999999999996
2001-10-11 00:00:00,,6.6900000000000004
2001-10-15 00:00:00,,6.8799999999999999
2001-10-16 00:00:00,,6.7599999999999998
2001-10-17 00:00:00,,6.7300000000000004
2001-10-18 00:00:00,,6.54
2001-10-19 00:00:00,,6.5099999999999998
2001-10-22 00:00:00,,6.6799999999999997
2001-10-23 00:00:00,,6.7000000000000002
2001-10-24 00:00:00,,6.6200000000000001
2001-10-25 00:00:00,,6.5499999999999998
2001-10-26 00:00:00,,6.5899999999999999
2001-10-29 00:00:00,,6.46
2001-10-30 00:00:00,,6.3799999999999999
2001-10-31 00:00:00,,6.4900000000000002
2001-11-01 00:00:00,,6.3600000000000003
2001-11-05 00:00:00,,6.3399999999999999
2001-11-06 00:00:00,,6.1799999999999997
2001-11-07 00:00:00,,6.25
2001-11-08 00:00:00,,6.46
2001-11-09 00:00:00,,6.7599999999999998
2001-11-12 00:00:00,,6.4500000000000002
2001-11-13 00:00:00,,6.46
2001-11-14 00:00:00,,6.1799999999999997
2001-11-16 00:00:00,,5.7199999999999998
2001-11-19 00:00:00,,5.9000000000000004
2001-11-20 00:00:00,,6.0
2001-11-21 00:00:00,,6.1200000000000001
2001-11-22 00:00:00,,6.3600000000000003
2001-11-23 00:00:00,,6.25
2001-11-26 00:00:00,,6.1500000000000004
2001-11-27 00:00:00,,6.1799999999999997
2001-11-28 00:00:00,,6.0499999999999998
2001-11-29 00:00:00,,6.04
2001-11-30 00:00:00,,6.1900000000000004
2001-12-03 00:00:00,,6.4199999999999999
2001-12-04 00:00:00,,6.3399999999999999
2001-12-05 00:00:00,,6.4900000000000002
2001-12-06 00:00:00,,6.3499999999999996
2001-12-07 00:00:00,,6.2400000000000002
2001-12-10 00:00:00,,6.1399999999999997
2001-12-11 00:00:00,,6.0700000000000003
2001-12-12 00:00:00,,6.0599999999999996
2001-12-13 00:00:00,,5.9199999999999999
2001-12-14 00:00:00,,5.9000000000000004
2001-12-17 00:00:00,,5.8899999999999997
2001-12-18 00:00:00,,6.0199999999999996
2001-12-19 00:00:00,,6.1399999999999997
2001-12-20 00:00:00,,5.9500000000000002
2001-12-21 00:00:00,,6.0300000000000002
2001-12-26 00:00:00,,6.1799999999999997
2001-12-27 00:00:00,,6.3399999999999999
2001-12-28 00:00:00,,6.3899999999999997
2002-01-02 00:00:00,,6.4100000000000001
2002-01-03 00:00:00,,6.4500000000000002
2002-01-04 00:00:00,,6.4100000000000001
2002-01-07 00:00:00,,6.5499999999999998
2002-01-08 00:00:00,,6.4699999999999998
2002-01-09 00:00:00,,6.4000000000000004
2002-01-10 00:00:00,,6.3499999999999996
2002-01-11 00:00:00,,6.2800000000000002
2002-01-14 00:00:00,,6.0499999999999998
2002-01-15 00:00:00,,6.0300000000000002
2002-01-16 00:00:00,,6.0099999999999998
2002-01-17 00:00:00,,6.1200000000000001
2002-01-18 00:00:00,,6.1200000000000001
2002-01-21 00:00:00,,6.0599999999999996
2002-01-22 00:00:00,,6.0099999999999998
2002-01-23 00:00:00,,5.96
2002-01-24 00:00:00,,5.8700000000000001
2002-01-28 00:00:00,,6.0899999999999999
2002-01-29 00:00:00,,5.9800000000000004
2002-01-30 00:00:00,,5.9699999999999998
2002-01-31 00:00:00,,6.1200000000000001
2002-02-01 00:00:00,,6.0300000000000002
2002-02-04 00:00:00,,5.9400000000000004
2002-02-05 00:00:00,,5.96
2002-02-06 00:00:00,,6.0899999999999999
2002-02-07 00:00:00,,6.04
2002-02-08 00:00:00,,5.9500000000000002
2002-02-13 00:00:00,,6.21
2002-02-14 00:00:00,,6.2300000000000004
2002-02-15 00:00:00,,6.3099999999999996
2002-02-18 00:00:00,,6.2000000000000002
2002-02-19 00:00:00,,6.2599999999999998
2002-02-20 00:00:00,,6.3099999999999996
2002-02-21 00:00:00,,6.3499999999999996
2002-02-22 00:00:00,,6.4900000000000002
2002-02-25 00:00:00,,6.5999999999999996
2002-02-26 00:00:00,,6.7199999999999998
2002-02-27 00:00:00,,6.9000000000000004
2002-03-01 00:00:00,,7.25
2002-03-04 00:00:00,,7.25
2002-03-05 00:00:00,,7.1200000000000001
2002-03-06 00:00:00,,6.9900000000000002
2002-03-07 00:00:00,,7.0599999999999996
2002-03-08 00:00:00,,7.0499999999999998
2002-03-11 00:00:00,,7.1399999999999997
2002-03-12 00:00:00,,7.25
2002-03-13 00:00:00,,7.25
2002-03-14 00:00:00,,7.3200000000000003
2002-03-15 00:00:00,,7.5
2002-03-18 00:00:00,,7.5300000000000002
2002-03-19 00:00:00,,7.5300000000000002
2002-03-20 00:00:00,,7.46
2002-03-21 00:00:00,,7.3499999999999996
2002-03-22 00:00:00,,7.2599999999999998
2002-03-25 00:00:00,,7.0899999999999999
2002-03-26 00:00:00,,7.1799999999999997
2002-03-27 00:00:00,,7.2599999999999998
2002-03-28 00:00:00,,7.2199999999999998
2002-04-01 00:00:00,,7.3600000000000003
2002-04-02 00:00:00,,7.2599999999999998
2002-04-03 00:00:00,,7.1600000000000001
2002-04-04 00:00:00,,7.2400000000000002
2002-04-05 00:00:00,,7.1100000000000003
2002-04-08 00:00:00,,7.1900000000000004
2002-04-09 00:00:00,,6.9699999999999998
2002-04-10 00:00:00,,6.9900000000000002
2002-04-11 00:00:00,,6.96
2002-04-12 00:00:00,,6.9000000000000004
2002-04-15 00:00:00,,6.9699999999999998
2002-04-16 00:00:00,,7.0099999999999998
2002-04-17 00:00:00,,7.0899999999999999
2002-04-18 00:00:00,,7.0499999999999998
2002-04-19 00:00:00,,6.9900000000000002
2002-04-22 00:00:00,,6.96
2002-04-23 00:00:00,,6.9800000000000004
2002-04-24 00:00:00,,7.0599999999999996
2002-04-25 00:00:00,,6.9100000000000001
2002-04-26 00:00:00,,6.7599999999999998
2002-04-29 00:00:00,,6.8799999999999999
2002-04-30 00:00:00,,6.8600000000000003
2002-05-02 00:00:00,,6.6200000000000001
2002-05-03 00:00:00,,6.7999999999999998
2002-05-06 00:00:00,,6.6399999999999997
2002-05-07 00:00:00,,6.6200000000000001
2002-05-08 00:00:00,,6.75
2002-05-09 00:00:00,,6.6799999999999997
2002-05-10 00:00:00,,6.5
2002-05-13 00:00:00,,6.46
2002-05-14 00:00:00,,6.4699999999999998
2002-05-15 00:00:00,,6.5
2002-05-16 00:00:00,,6.75
2002-05-17 00:00:00,,6.7599999999999998
2002-05-20 00:00:00,,6.8799999999999999
2002-05-21 00:00:00,,6.9400000000000004
2002-05-22 00:00:00,,6.8899999999999997
2002-05-23 00:00:00,,7.04
2002-05-24 00:00:00,,6.9000000000000004
2002-05-27 00:00:00,,6.9900000000000002
2002-05-28 00:00:00,,6.9699999999999998
2002-05-29 00:00:00,,6.9100000000000001
2002-05-31 00:00:00,,6.8200000000000003
2002-06-03 00:00:00,,6.8099999999999996
2002-06-04 00:00:00,,6.9400000000000004
2002-06-05 00:00:00,,6.8799999999999999
2002-06-06 00:00:00,,6.7400000000000002
2002-06-07 00:00:00,,6.6900000000000004
2002-06-10 00:00:00,,6.7199999999999998
2002-06-11 00:00:00,,6.5899999999999999
2002-06-12 00:00:00,,6.5099999999999998
2002-06-13 00:00:00,,6.4199999999999999
2002-06-14 00:00:00,,6.1799999999999997
2002-06-17 00:00:00,,6.2199999999999998
2002-06-18 00:00:00,,6.1600000000000001
2002-06-19 00:00:00,,6.1200000000000001
2002-06-20 00:00:00,,5.7599999999999998
2002-06-21 00:00:00,,5.3799999999999999
2002-06-24 00:00:00,,5.4800000000000004
2002-06-25 00:00:00,,5.75
2002-06-26 00:00:00,,6.04
2002-06-27 00:00:00,,6.1900000000000004
2002-06-28 00:00:00,,6.1100000000000003
2002-07-01 00:00:00,,6.0
2002-07-02 00:00:00,,5.9199999999999999
2002-07-03 00:00:00,,5.8799999999999999
2002-07-04 00:00:00,,5.7599999999999998
