,histogram,macd,signal
2002-10-31 00:00:00,-0.2851339342110204,-0.16205224309187116,0.12308169111914927
2002-11-30 00:00:00,-0.24257479121756928,-0.18013679790281234,0.06243799331475694
2002-12-31 00:00:00,-0.18819705321655761,-0.17280832320594008,0.015388730010617533
2003-01-31 00:00:00,-0.13553413525822902,-0.15402893906216875,-0.018494803803939724
2003-02-28 00:00:00,-0.13370264405664375,-0.18562310887474442,-0.05192046481810067
2003-03-31 00:00:00,-0.095476996756334184,-0.1712667107635184,-0.07578971400718422
2003-04-30 00:00:00,-0.037981423448049279,-0.12326649331724582,-0.085285069869196539
2003-05-31 00:00:00,0.023958167842115366,-0.055337360066552321,-0.079295527908667687
2003-06-30 00:00:00,0.047170776061059627,-0.020332057832343153,-0.067502833893402781
2003-07-31 00:00:00,0.10453499428642368,0.063165908964626816,-0.04136908532179686
2003-08-31 00:00:00,0.16968902616032625,0.17074219737861096,0.001053171218284704
2003-09-30 00:00:00,0.20042474918884559,0.2515841077043417,0.051159358515496106
2003-10-31 00:00:00,0.22746273703485581,0.33548777980906586,0.10802504277421006
2003-11-30 00:00:00,0.26245237472090566,0.43609051117534214,0.17363813645443649
2003-12-31 00:00:00,0.34498500879330518,0.60486939744606794,0.25988438865276275
2004-01-31 00:00:00,0.39133778739855324,0.74905662290095432,0.35771883550240108
2004-02-29 00:00:00,0.42621042480998789,0.89048186651488592,0.46427144170489804
2004-03-31 00:00:00,0.44941281740416528,1.0260374634601046,0.57662464605593933
2004-04-30 00:00:00,0.34898584208537131,1.0128569486626535,0.66387110657728221
2004-05-31 00:00:00,0.23839991158522145,0.96187099605880899,0.72347108447358754
2004-06-30 00:00:00,0.19410768778602872,0.96610569420612347,0.77199800642009475
2004-07-31 00:00:00,0.15543457008907768,0.96629121903144188,0.8108566489423642
2004-08-31 00:00:00,0.14676555795351187,0.99431359638425398,0.84754803843074211
2004-09-30 00:00:00,0.22036150479354766,1.1229999194226767,0.90263841462912908
2004-10-31 00:00:00,0.24359801103227441,1.207135928419472,0.96353791738719763
2004-11-30 00:00:00,0.23222053705474521,1.2538135887056292,1.021593051650884
2004-12-31 00:00:00,0.23750543756144937,1.3184748486026958,1.0809694110412464
2005-01-31 00:00:00,0.19577744880080172,1.3256912220422485,1.1299137732414468
2005-02-28 00:00:00,0.28411309934310891,1.4850551474203328,1.2009420480772239
2005-03-31 00:00:00,0.24918189574637739,1.5124194177601957,1.2632375220138183
2005-04-30 00:00:00,0.1337056229729916,1.4303695507300578,1.2966639277570662
2005-05-31 00:00:00,0.090758933395582719,1.4101125945015447,1.319353661105962
2005-06-30 00:00:00,0.10090090548376662,1.4454797929606702,1.3445788874769036
2005-07-31 00:00:00,0.10311174525178002,1.4734685690416285,1.3703568237898485
2005-08-31 00:00:00,0.25427979881361118,1.6882065723068624,1.4339267734932513
2005-09-30 00:00:00,0.42313922277444926,1.9628508019613129,1.5397115791868636
2005-10-31 00:00:00,0.38299174277141845,2.0184512576511366,1.6354595148797182
2005-11-30 00:00:00,0.38793486495011975,2.1203780960673679,1.7324432311172482
2005-12-31 00:00:00,0.44935271972122282,2.2941341307687768,1.844781411047554
2006-01-31 00:00:00,0.75986137354292982,2.7946081279762165,2.0347467544332867
2006-02-28 00:00:00,0.82430372383751749,3.0651264092301833,2.2408226853926658
2006-03-31 00:00:00,0.74968120518493109,3.1779241918738297,2.4282429866888986
2006-04-30 00:00:00,0.74007019140607877,3.3533307259464973,2.6132605345404185
2006-05-31 00:00:00,0.60026919920167021,3.3635970335425061,2.7633278343408358
2006-06-30 00:00:00,0.42981956780517061,3.300602294097299,2.8707827262921284
2006-07-31 00:00:00,0.32916400176819005,3.2822377285023663,2.9530737267341762
2006-08-31 00:00:00,0.16127033200687801,3.1546616417427735,2.9933913097358955
2006-09-30 00:00:00,-0.056606686932065831,2.9226329510708133,2.9792396380028792
2006-10-31 00:00:00,-0.14046123954923839,2.8036630885663314,2.9441243281155698
2006-11-30 00:00:00,-0.12219546353226107,2.7913799987002434,2.9135754622325045
2006-12-31 00:00:00,-0.00422558953344776,2.9082934753156948,2.9125190648491426
2007-01-31 00:00:00,-0.050108603437613031,2.8498833105521264,2.8999919139897394
2007-02-28 00:00:00,-0.22999532389468014,2.6124977591213892,2.8424930830160693
2007-03-31 00:00:00,-0.25257977519537977,2.5267683640218443,2.7793481392172241
2007-04-30 00:00:00,-0.30882771100179784,2.393313500464977,2.7021412114667749
2007-05-31 00:00:00,-0.32891593855642398,2.2909962882712449,2.6199122268276689
2007-06-30 00:00:00,-0.16626943120151916,2.4120754378257701,2.5783448690272892
2007-07-31 00:00:00,-0.044973460912915542,2.5221280428861448,2.5671015037990603
2007-08-31 00:00:00,-0.0062671921603949521,2.5592675135985665,2.5655347057589615
2007-09-30 00:00:00,0.21829401696460771,2.8384022269647211,2.6201082100001134
2007-10-31 00:00:00,0.732785497942821,3.5360900824286396,2.8033045844858187
2007-11-30 00:00:00,0.98745871156875475,4.037627973946762,3.0501692623780072
2007-12-31 00:00:00,1.5940066462275344,5.0426775701624251,3.4486709239348907
2008-01-31 00:00:00,1.6039071487282572,5.4535548598452124,3.8496477111169551
2008-02-29 00:00:00,1.52444089897892,5.7551988348406056,4.2307579358616856
2008-03-31 00:00:00,1.1181083836489449,5.6283934154228668,4.5102850317739218
2008-04-30 00:00:00,1.0958654784255462,5.8801168798058541,4.7842514013803079
2008-05-31 00:00:00,1.4148199843041978,6.5527763817605553,5.1379563974563576
2008-06-30 00:00:00,1.3156742381795334,6.7825491951807741,5.4668749570012407
2008-07-31 00:00:00,0.47676121825836404,6.0628264798241958,5.5860652615658317
2008-08-31 00:00:00,-0.1887905755753172,5.3500770420966859,5.5388676176720031
2008-09-30 00:00:00,-0.63378209816613573,4.7466399949643332,5.3804220931304689
2008-10-31 00:00:00,-1.6809327963477232,3.2792560976958143,4.9601888940435375
2008-11-30 00:00:00,-2.5017777952311784,1.8329666500045647,4.3347444452357431
2008-12-31 00:00:00,-2.7472261443675317,0.90071176477632875,3.6479379091438604
2009-01-31 00:00:00,-2.650551150244727,0.33474897133795167,2.9853001215826787
2009-02-28 00:00:00,-2.3907970776451375,-0.0031962254737436524,2.3876008521713938
2009-03-31 00:00:00,-1.9872180478057333,-0.096421707585772509,1.8907963402199608
2009-04-30 00:00:00,-1.5841478188724267,-0.089388433370572784,1.4947593855018539
2009-05-31 00:00:00,-0.94875026844799715,0.3088215499418574,1.2575718183898545
2009-06-30 00:00:00,-0.63986070658483718,0.45774593515880824,1.0976066417436454
2009-07-31 00:00:00,-0.48526013861481354,0.49103146847512846,0.976291607089942
2009-08-31 00:00:00,-0.3775656133691494,0.50433459037850525,0.88190020374765465
2009-09-30 00:00:00,-0.06729233078212038,0.79778479027000415,0.86507712105212453
2009-10-31 00:00:00,0.12537449049471516,1.0217952341705185,0.89642074367580338
2009-11-30 00:00:00,0.47134390267716619,1.4856006220222611,1.0142567193450949
2009-12-31 00:00:00,0.51958014589361623,1.663731901712115,1.1441517558184988
2010-01-31 00:00:00,0.35132491285816592,1.5833078968912062,1.2319829840330403
2010-02-28 00:00:00,0.24429677834735197,1.5373539569672303,1.2930571786198783
2010-03-31 00:00:00,0.20239639861643233,1.5460526768904188,1.3436562782739865
2010-04-30 00:00:00,-0.012013508408696971,1.3286393927631153,1.3406529011718122
