,histogram,macd,signal
2003-03-31 00:00:00,0.17552670732902198,-0.49826040441896957,-0.67378711174799155
2003-04-30 00:00:00,0.25114347601447218,-0.2970718977262834,-0.54821537374075557
2003-05-31 00:00:00,0.3226756645686315,-0.064201876887808318,-0.38687754145643982
2003-06-30 00:00:00,0.26990763545804991,0.017983911730635072,-0.25192372372741484
2003-07-31 00:00:00,0.34384376809914979,0.26384192842130982,-0.08000183967783997
2003-08-31 00:00:00,0.42870856933846502,0.56306101432985756,0.13435244499139254
2003-09-30 00:00:00,0.4009802549486165,0.73582282741431726,0.33484257246570076
2003-10-31 00:00:00,0.38515138993435305,0.91256965736723039,0.52741826743287734
2003-11-30 00:00:00,0.40950614342576364,1.1416774825715228,0.73217133914575916
2003-12-31 00:00:00,0.57544839900451428,1.5953439376525305,1.0198955386480162
2004-01-31 00:00:00,0.5981145565598216,1.9170673734877486,1.318952816927927
2004-02-29 00:00:00,0.59599957406345694,2.2129521780231123,1.6169526039596553
2004-03-31 00:00:00,0.5752297305630365,2.4797971998042101,1.9045674692411736
2004-04-30 00:00:00,0.21488072828588889,2.2268885616700071,2.0120078333841183
2004-05-31 00:00:00,-0.057990406553022122,1.9250222235545849,1.983012630107607
2004-06-30 00:00:00,-0.061126045349904068,1.8913235620827509,1.9524496074326549
2004-07-31 00:00:00,-0.059958450629874704,1.8625119314878429,1.9224703821177176
2004-08-31 00:00:00,0.015217732028049324,1.9452969801597915,1.9300792481317421
2004-09-30 00:00:00,0.2949524963481629,2.3725079926539863,2.0775554963058234
2004-10-31 00:00:00,0.33764013870307963,2.5840157043604428,2.2463755656573632
2004-11-30 00:00:00,0.26924153066203971,2.6502378616504227,2.380996330988383
2004-12-31 00:00:00,0.27295195236986691,2.7904242595431832,2.5174723071733163
2005-01-31 00:00:00,0.14038973699732615,2.7280569126693059,2.5876671756719798
2005-02-28 00:00:00,0.4256327048330184,3.2261162329215072,2.8004835280884888
2005-03-31 00:00:00,0.26595144094612744,3.1994106895076797,2.9334592485615523
2005-04-30 00:00:00,-0.073639152524529017,2.8230005197747587,2.8966396722992878
2005-05-31 00:00:00,-0.10189766082739204,2.7437931810581997,2.8456908418855917
2005-06-30 00:00:00,0.021196711332093887,2.8774859088837328,2.8562891975516389
2005-07-31 00:00:00,0.073613447519969011,2.9667093688315926,2.8930959213116236
2005-08-31 00:00:00,0.53647548685770463,3.6978091515981806,3.1613336647404759
