,open,high,low,close,volume
2000-01-31 00:00:00,5.9926666666666684,5.9926666666666684,5.2040505050505059,5.2040505050505059,6397666217.8217812
2000-02-29 00:00:00,5.3050505050505059,5.9814444444444455,5.3050505050505059,5.8916666666666675,6434396198.0198011
2000-03-31 00:00:00,5.9936868686868694,6.5282727272727286,5.8029090909090923,6.0191919191919201,4998915801.980196
2000-04-30 00:00:00,5.9681818181818196,6.3130101010101027,5.1010101010101021,5.4846060606060618,7132454019.80198
2000-05-31 00:00:00,5.4846060606060618,5.6876262626262637,5.3438181818181834,5.3438181818181834,6413004356.4356403
2000-06-30 00:00:00,5.6111111111111125,6.8600000000000003,5.6111111111111125,6.8099999999999996,5074902431.6831675
2000-07-31 00:00:00,7.0,7.1500000000000004,5.7800000000000002,5.8499999999999996,818569600.0
2000-08-31 00:00:00,5.6900000000000004,7.0599999999999996,5.6299999999999999,6.8899999999999997,1772377600.0
2000-09-30 00:00:00,6.9400000000000004,7.2000000000000002,6.4400000000000004,6.5499999999999998,691907200.0
2000-10-31 00:00:00,6.5300000000000002,6.7000000000000002,5.7199999999999998,6.3300000000000001,771577600.0
2000-11-30 00:00:00,6.4000000000000004,6.6100000000000003,5.9000000000000004,5.9299999999999997,639081600.0
2000-12-31 00:00:00,6.0,6.0899999999999999,5.5,5.7199999999999998,712425600.0
2001-01-31 00:00:00,5.7199999999999998,7.04,5.7199999999999998,6.8099999999999996,832640000.0
2001-02-28 00:00:00,6.8099999999999996,7.3499999999999996,6.6200000000000001,6.8600000000000003,520652800.0
2001-03-31 00:00:00,6.8700000000000001,7.2199999999999998,5.7000000000000002,5.8700000000000001,802086400.0
2001-04-30 00:00:00,5.6200000000000001,6.8200000000000003,5.5700000000000003,6.6799999999999997,664470400.0
2001-05-31 00:00:00,6.75,7.5599999999999996,6.6200000000000001,7.4699999999999998,499574400.0
2001-06-30 00:00:00,7.4699999999999998,7.8600000000000003,6.4900000000000002,6.75,571840000.0
2001-07-31 00:00:00,6.7400000000000002,6.8499999999999996,6.25,6.7800000000000002,754361600.0
2001-08-31 00:00:00,6.7800000000000002,7.1200000000000001,6.4299999999999997,6.8799999999999999,614195200.0
2001-09-30 00:00:00,6.8399999999999999,7.3799999999999999,6.0,6.4100000000000001,702822400.0
2001-10-31 00:00:00,6.3499999999999996,6.9100000000000001,6.0099999999999998,6.4900000000000002,699168000.0
2001-11-30 00:00:00,6.3899999999999997,6.7999999999999998,5.71,6.1900000000000004,1013990400.0
2001-12-31 00:00:00,6.1200000000000001,6.5099999999999998,5.8700000000000001,6.3899999999999997,583696000.0
2002-01-31 00:00:00,6.4500000000000002,6.5999999999999996,5.79,6.1200000000000001,526432000.0
2002-02-28 00:00:00,6.0099999999999998,6.9199999999999999,5.9199999999999999,6.9000000000000004,553020800.0
2002-03-31 00:00:00,7.0499999999999998,7.5999999999999996,6.9000000000000004,7.2199999999999998,689411200.0
2002-04-30 00:00:00,7.3899999999999997,7.4400000000000004,6.7000000000000002,6.8600000000000003,724489600.0
2002-05-31 00:00:00,6.8799999999999999,7.0899999999999999,6.3899999999999997,6.8200000000000003,526537600.0
2002-06-30 00:00:00,6.8499999999999996,6.96,5.0999999999999996,6.1100000000000003,685049600.0
2002-07-31 00:00:00,6.1900000000000004,6.1900000000000004,4.75,5.1699999999999999,838297600.0
2002-08-31 00:00:00,5.1399999999999997,5.7800000000000002,4.9000000000000004,5.5,870534400.0
2002-09-30 00:00:00,5.5,6.0499999999999998,4.2999999999999998,4.6200000000000001,912467200.0
2002-10-31 00:00:00,4.6699999999999999,5.5999999999999996,4.3399999999999999,5.54,989408000.0
2002-11-30 00:00:00,5.5899999999999999,5.7800000000000002,5.0700000000000003,5.5099999999999998,546332800.0
2002-12-31 00:00:00,5.6200000000000001,6.2599999999999998,5.4000000000000004,5.7999999999999998,601936000.0
2003-01-31 00:00:00,5.8200000000000003,6.6399999999999997,5.5099999999999998,5.9400000000000004,868684800.0
2003-02-28 00:00:00,5.9500000000000002,6.04,5.1100000000000003,5.3399999999999999,650976000.0
2003-03-31 00:00:00,5.2400000000000002,6.21,5.2000000000000002,5.7999999999999998,690998400.0
2003-04-30 00:00:00,5.8200000000000003,6.3099999999999996,5.6900000000000004,6.2400000000000002,723820800.0
2003-05-31 00:00:00,6.2400000000000002,7.0300000000000002,6.1900000000000004,6.5999999999999996,837443200.0
2003-06-30 00:00:00,6.5800000000000001,6.8799999999999999,6.2000000000000002,6.3799999999999999,700592000.0
2003-07-31 00:00:00,6.3899999999999997,7.2599999999999998,6.3399999999999999,7.0599999999999996,701504000.0
2003-08-31 00:00:00,7.0599999999999996,67.5,6.6600000000000001,7.5999999999999996,1525196800.0
2003-09-30 00:00:00,7.5499999999999998,8.25,7.46,7.5800000000000001,917948800.0
2003-10-31 00:00:00,7.6200000000000001,8.5500000000000007,7.6200000000000001,7.8799999999999999,887536000.0
2003-11-30 00:00:00,7.9299999999999997,8.7100000000000009,7.8799999999999999,8.3599999999999994,683328000.0
2003-12-31 00:00:00,8.3800000000000008,9.8599999999999994,8.3399999999999999,9.5500000000000007,675676800.0
2004-01-31 00:00:00,9.5500000000000007,11.56,9.5500000000000007,9.7899999999999991,987574400.0
2004-02-29 00:00:00,9.6899999999999995,11.06,9.5099999999999998,10.25,812371200.0
2004-03-31 00:00:00,10.33,10.98,10.0,10.69,768102400.0
2004-04-30 00:00:00,10.75,11.19,9.1300000000000008,9.3399999999999999,777699200.0
2004-05-31 00:00:00,9.2899999999999991,9.9900000000000002,8.3800000000000008,8.9700000000000006,971433600.0
2004-06-30 00:00:00,8.9399999999999995,9.8000000000000007,8.8100000000000005,9.6600000000000001,835177600.0
2004-07-31 00:00:00,9.6199999999999992,9.9000000000000004,9.1999999999999993,9.7599999999999998,751305600.0
2004-08-31 00:00:00,9.6999999999999993,10.66,9.5600000000000005,10.25,819971200.0
2004-09-30 00:00:00,10.25,11.81,10.19,11.73,625955200.0
2004-10-31 00:00:00,11.41,12.25,11.02,11.68,791564800.0
2004-11-30 00:00:00,11.69,12.06,11.19,11.609999999999999,634726400.0
2004-12-31 00:00:00,11.69,12.24,11.300000000000001,12.140000000000001,741612800.0
2005-01-31 00:00:00,12.19,12.24,11.289999999999999,11.66,640857600.0
2005-02-28 00:00:00,11.789999999999999,14.199999999999999,11.550000000000001,13.9,878358400.0
2005-03-31 00:00:00,13.68,14.609999999999999,12.32,12.890000000000001,853222400.0
2005-04-30 00:00:00,12.99,13.220000000000001,11.41,11.81,622636800.0
2005-05-31 00:00:00,11.81,12.74,11.48,12.57,547036800.0
2005-06-30 00:00:00,12.6,13.869999999999999,12.359999999999999,13.41,821804800.0
2005-07-31 00:00:00,13.359999999999999,13.9,12.9,13.619999999999999,748630400.0
2005-08-31 00:00:00,13.609999999999999,16.25,13.539999999999999,16.25,900995200.0
2005-09-30 00:00:00,15.869999999999999,18.75,15.869999999999999,17.829999999999998,319633400.0
2005-10-31 00:00:00,17.850000000000001,18.059999999999999,14.619999999999999,16.100000000000001,230537600.0
2005-11-30 00:00:00,16.190000000000001,17.34,14.99,17.120000000000001,195878600.0
2005-12-31 00:00:00,17.219999999999999,18.739999999999998,17.079999999999998,18.600000000000001,155316800.0
2006-01-31 00:00:00,19.050000000000001,23.5,18.359999999999999,23.5,225760000.0
2006-02-28 00:00:00,23.350000000000001,23.649999999999999,20.059999999999999,22.359999999999999,260511600.0
2006-03-31 00:00:00,21.93,22.809999999999999,20.309999999999999,21.57,288663600.0
2006-04-30 00:00:00,22.120000000000001,23.550000000000001,21.449999999999999,23.109999999999999,201734800.0
2006-05-31 00:00:00,22.800000000000001,24.190000000000001,20.600000000000001,22.0,328791800.0
2006-06-30 00:00:00,21.800000000000001,22.57,18.16,21.59,290904600.0
2006-07-31 00:00:00,21.5,22.640000000000001,20.649999999999999,22.449999999999999,216717000.0
2006-08-31 00:00:00,22.300000000000001,23.32,21.170000000000002,21.5,238485000.0
2006-09-30 00:00:00,21.649999999999999,22.199999999999999,18.579999999999998,20.300000000000001,319577200.0
2006-10-31 00:00:00,20.5,21.899999999999999,19.16,21.5,298387400.0
2006-11-30 00:00:00,21.199999999999999,23.079999999999998,21.050000000000001,22.920000000000002,280441600.0
2006-12-31 00:00:00,22.809999999999999,24.98,22.5,24.899999999999999,248001000.0
2007-01-31 00:00:00,25.0,25.23,21.600000000000001,23.43,389605200.0
2007-02-28 00:00:00,23.59,23.800000000000001,21.25,21.440000000000001,352966000.0
2007-03-31 00:00:00,21.079999999999998,23.399999999999999,19.850000000000001,23.07,429829000.0
2007-04-30 00:00:00,23.0,24.5,22.489999999999998,22.600000000000001,356892200.0
2007-05-31 00:00:00,22.899999999999999,23.899999999999999,22.079999999999998,22.969999999999999,406524400.0
2007-06-30 00:00:00,23.25,26.050000000000001,23.120000000000001,25.82,389751200.0
2007-07-31 00:00:00,25.899999999999999,28.75,25.530000000000001,26.350000000000001,332631200.0
2007-08-31 00:00:00,26.149999999999999,26.600000000000001,21.809999999999999,26.100000000000001,492170400.0
2007-09-30 00:00:00,26.100000000000001,30.25,26.059999999999999,29.600000000000001,350936000.0
2007-10-31 00:00:00,29.539999999999999,37.0,28.649999999999999,36.009999999999998,521669200.0
2007-11-30 00:00:00,35.5,45.439999999999998,33.950000000000003,35.950000000000003,587344000.0
2007-12-31 00:00:00,36.380000000000003,44.200000000000003,35.75,44.200000000000003,408509400.0
2008-01-31 00:00:00,43.490000000000002,43.869999999999997,33.100000000000001,40.200000000000003,518117800.0
2008-02-29 00:00:00,40.25,43.219999999999999,39.170000000000002,40.719999999999999,387393400.0
2008-03-31 00:00:00,41.0,41.350000000000001,33.75,36.990000000000002,407649200.0
2008-04-30 00:00:00,37.490000000000002,43.719999999999999,36.759999999999998,42.200000000000003,550726500.0
2008-05-31 00:00:00,44.200000000000003,53.68,42.450000000000003,49.0,480900600.0
2008-06-30 00:00:00,49.289999999999999,50.270000000000003,43.0,46.210000000000001,464869500.0
2008-07-31 00:00:00,46.200000000000003,46.840000000000003,33.590000000000003,35.899999999999999,457014700.0
2008-08-31 00:00:00,34.600000000000001,36.07,30.809999999999999,34.899999999999999,378173300.0
2008-09-30 00:00:00,34.789999999999999,36.380000000000003,26.859999999999999,35.100000000000001,612502200.0
2008-10-31 00:00:00,35.0,35.280000000000001,17.800000000000001,23.309999999999999,901994800.0
2008-11-30 00:00:00,23.699999999999999,25.68,16.75,20.059999999999999,620981400.0
2008-12-31 00:00:00,19.23,24.75,17.350000000000001,22.84,591629900.0
2009-01-31 00:00:00,23.27,25.98,22.52,25.030000000000001,483877900.0
2009-02-28 00:00:00,24.550000000000001,28.149999999999999,24.510000000000002,26.399999999999999,447140200.0
2009-03-31 00:00:00,25.949999999999999,31.050000000000001,24.25,28.550000000000001,588534600.0
2009-04-30 00:00:00,28.77,31.32,27.949999999999999,29.539999999999999,433142300.0
2009-05-31 00:00:00,31.379999999999999,35.200000000000003,30.149999999999999,34.450000000000003,437173700.0
2009-06-30 00:00:00,35.289999999999999,35.399999999999999,30.609999999999999,32.450000000000003,391230900.0
2009-07-31 00:00:00,32.909999999999997,32.990000000000002,28.5,31.469999999999999,369922600.0
2009-08-31 00:00:00,31.949999999999999,34.200000000000003,30.850000000000001,31.379999999999999,370149400.0
2009-09-30 00:00:00,31.75,35.189999999999998,31.399999999999999,35.0,349849300.0
2009-10-31 00:00:00,34.649999999999999,37.700000000000003,33.549999999999997,35.039999999999999,351617100.0
2009-11-30 00:00:00,34.75,39.649999999999999,34.479999999999997,38.799999999999997,332602300.0
2009-12-31 00:00:00,39.25,40.090000000000003,35.200000000000003,36.689999999999998,288716800.0
2010-01-31 00:00:00,36.950000000000003,37.5,33.509999999999998,34.170000000000002,346199500.0
2010-02-28 00:00:00,34.289999999999999,34.890000000000001,30.719999999999999,34.609999999999999,334803100.0
2010-03-31 00:00:00,34.82,37.479999999999997,34.119999999999997,35.390000000000001,469956500.0
2010-04-30 00:00:00,35.659999999999997,36.409999999999997,31.899999999999999,32.799999999999997,404295800.0
2010-05-31 00:00:00,32.549999999999997,32.630000000000003,26.0,29.600000000000001,462646700.0
2010-06-30 00:00:00,29.0,30.379999999999999,26.710000000000001,26.859999999999999,359108800.0
2010-07-31 00:00:00,27.109999999999999,28.280000000000001,26.309999999999999,27.850000000000001,248303000.0
2010-08-31 00:00:00,27.969999999999999,29.539999999999999,25.449999999999999,26.059999999999999,371885300.0
2010-09-30 00:00:00,26.300000000000001,29.289999999999999,25.75,27.5,769380300.0
2010-10-31 00:00:00,27.579999999999998,27.850000000000001,23.899999999999999,25.850000000000001,718363000.0
2010-11-30 00:00:00,26.050000000000001,27.77,24.43,24.59,477485500.0
2010-12-31 00:00:00,25.030000000000001,27.440000000000001,24.969999999999999,27.289999999999999,403971200.0
2011-01-31 00:00:00,27.5,28.120000000000001,26.25,27.09,442808700.0
2011-02-28 00:00:00,27.300000000000001,28.899999999999999,26.239999999999998,28.579999999999998,444512700.0
2011-03-31 00:00:00,28.5,29.170000000000002,27.449999999999999,28.510000000000002,346230900.0
2011-04-30 00:00:00,28.800000000000001,28.850000000000001,25.260000000000002,25.600000000000001,349438700.0
2011-05-31 00:00:00,25.710000000000001,25.890000000000001,23.41,24.09,271380300.0
2011-06-30 00:00:00,24.0,24.16,22.850000000000001,23.719999999999999,366707200.0
2011-07-31 00:00:00,23.649999999999999,24.210000000000001,22.379999999999999,23.5,305126000.0
2011-08-31 00:00:00,20.800000000000001,20.960000000000001,19.510000000000002,20.800000000000001,222523400.0
2011-09-30 00:00:00,21.120000000000001,21.140000000000001,18.93,19.100000000000001,378071800.0
2011-10-31 00:00:00,18.960000000000001,21.98,17.899999999999999,21.32,381370600.0
2011-11-30 00:00:00,20.399999999999999,22.940000000000001,20.399999999999999,22.050000000000001,399483100.0
2011-12-31 00:00:00,22.329999999999998,23.469999999999999,21.0,21.489999999999998,374130700.0
2012-01-31 00:00:00,21.510000000000002,25.890000000000001,21.260000000000002,24.57,468665800.0
2012-02-29 00:00:00,24.699999999999999,25.879999999999999,22.710000000000001,24.309999999999999,533715400.0
2012-03-31 00:00:00,24.510000000000002,25.300000000000001,22.93,23.350000000000001,431645500.0
2012-04-30 00:00:00,23.280000000000001,23.600000000000001,20.809999999999999,21.289999999999999,364862200.0
2012-05-31 00:00:00,21.260000000000002,22.25,18.079999999999998,19.129999999999999,557265400.0
2012-06-30 00:00:00,18.530000000000001,20.149999999999999,17.420000000000002,18.25,550692800.0
2012-07-31 00:00:00,18.100000000000001,20.309999999999999,17.969999999999999,19.5,500116300.0
2012-08-31 00:00:00,19.5,21.879999999999999,18.829999999999998,20.75,541771100.0
2012-09-30 00:00:00,20.77,23.84,20.280000000000001,22.370000000000001,426196100.0
2012-10-31 00:00:00,22.329999999999998,43.0,20.800000000000001,20.800000000000001,433111400.0
2012-11-30 00:00:00,20.920000000000002,21.800000000000001,18.350000000000001,18.66,469471900.0
2012-12-31 00:00:00,18.879999999999999,21.170000000000002,18.66,19.52,502623500.0
2013-01-31 00:00:00,19.989999999999998,20.670000000000002,17.899999999999999,18.079999999999998,553393000.0
2013-02-28 00:00:00,18.140000000000001,18.649999999999999,16.530000000000001,16.609999999999999,567423900.0
2013-03-31 00:00:00,16.5,19.579999999999998,16.399999999999999,18.420000000000002,612975900.0
2013-04-30 00:00:00,18.27,20.579999999999998,16.98,20.09,632249700.0
2013-05-31 00:00:00,19.850000000000001,20.82,19.25,20.050000000000001,574950500.0
2013-06-30 00:00:00,20.109999999999999,20.469999999999999,15.57,16.170000000000002,677342900.0
2013-07-31 00:00:00,16.350000000000001,17.059999999999999,14.94,16.289999999999999,591915000.0
